"","se_a00002_002","se_a00002_003","pct_se_a01001_005","pct_se_a01001_008","pct_se_a01001_009","pct_se_a01001_013","pct_se_a03001_006","pct_se_a03001_007","pct_se_a03001_008","pct_se_a10008_005","pct_se_a10002b_003","pct_se_a10002b_004","pct_se_a10002b_005","pct_se_a10002b_006","pct_se_a10002b_007","pct_se_a10002b_008","pct_se_a12001_004","pct_se_a12001_008","pct_se_a09005_010","pct_se_a09005_004","pct_se_a09005_005","pct_se_a09005_007","pct_se_a09001_005","pct_se_a09001_006","pct_se_a09001_008","pct_se_a09001_009","se_t006_001","se_t009_001","se_t012_001","se_t012_002","se_t012_003","min_dist","mar_precipitation_inch","may_precipitation_inch","jul_precipitation_inch","aug_precipitation_inch","sep_precipitation_inch","nov_precipitation_inch","ep_unemp","ep_groupq","all_icu","case_ind1","met2","met1_1","contained","omicron_quartile","com_lev_ind"
"1943",275.2861,295.8412966,4,12.91,15.91,1.64,0.04,2.67,2.21,4.94,30.18,20.34,13.36,4.93,1.56,0.98,33.08,0.65,8.69,0.12,0.01,0.88,16.7,19.41,7.34,1.89,5.451874422,12.1,4.699501871,69.10240848,37,28585.3000104298,2.8,3.12,2.87,3.94,0.22,2.8,6.4,0.9,10,135.871143059539,0.0664130058803182,169.926606167974,0,0,0
"1944",102.531,439.9547426,3.76,12.59,14.02,1.84,0.03,2.79,1.38,7.27,31.11,17.61,11.58,5.34,2.79,0.83,33.45,0.36,12.39,0.28,0,0.57,22.71,15.22,2.31,1.87,4.183266932,12.8,2.176011987,84.62974487,40,19052.4996455456,2.83,4.07,5.73,4.61,1.25,3.02,5.8,2.5,9,78.0857828099727,0,0,0,0,0
"1945",66.73985,515.584066,3.57,9.6,11.76,3.01,0,2.51,0.93,3.58,35.35,13.47,9.52,3.97,2.78,1.31,33.89,0.8,8.65,0.11,0.04,2.46,14.41,10.73,3.19,1.81,6.696230599,13.6,3.195284443,100,28.8,18429.1075300614,5.91,4.81,4.7,3.6,0.98,3.87,4.5,1,5,45.9664444955183,0.0299363057324841,0,0,0,0
"1946",47.60739,449.6150808,3.7,11.73,13.3,2.16,0,0.43,1.13,3.18,32.21,17.34,8.84,7.16,0.56,0,27.11,1.65,9.62,0,0,0.79,19.94,18.42,5.21,2.96,5.337904016,6.8,6.395394626,62.72394529,26.8,20019.6807463026,3.65,3.52,6.19,3.8,0.81,4.04,5.6,5.3,0,80.2139037433155,0.0541895440439246,17.6878970564391,0,0,0
"1947",50.50994,456.4249595,3.67,10.24,13.19,2.72,0.36,0.93,1.13,6.53,40.7,16.75,9.84,6.28,0.49,0.56,32,0.78,9.4,0.08,0,0.5,15.24,16.62,4.54,1.91,3.968920622,13,1.370305883,51.73229953,43.1,20525.2306837286,3.04,1.29,5.42,7.62,5.89,3.11,10.9,0.6,6,54.6376431506251,0.0438202247191011,17.8962909936916,0,0,0
"1948",2013.692,523.5727362,3.88,14.9,13.62,1.15,0.05,5.15,2.86,4.37,28.85,15.25,9.76,4.57,1.51,0.94,27.94,1.16,9.23,0.09,0.17,0.83,23.68,19.57,3.51,1.78,4.972278349,8.5,5.44594115,92.25382437,28,12405.3253748871,3.07,3.08,3.3,5.05,0.28,3.14,5.8,1.4,173,67.8160878132779,0.0690515391907399,135.179229012259,0,0,0
"1949",67.97675,221.2521386,3.37,10.43,13.39,3.9,0,0.96,1.54,2.67,28.04,15.89,10.94,9.19,0,0,32.15,0.68,12.16,0,0,1,16.39,12.22,6.19,2.4,5.828970332,17,8.65125574995709,100,27,16226.4006176155,2.78,4.01,5.96,3.18,0.94,3.61,4.3,2.3,0,126.971398021919,0,0,0,0,0
"1950",55.6188,491.5244519,4.51,11.3,13.89,1.89,0.02,2,1.76,3.54,28.91,9.17,15.98,4.71,3.37,1.44,29.68,0.45,9.09,0.14,0.22,0.57,22.37,14.44,5.61,1.41,5.572555967,14.8,0.577218835,72.82538312,36.5,15376.9630145934,3.44,2.57,3.97,4.19,0.44,3.15,4.8,4.3,0,80.9627203474037,0.0778741865509761,5.30125591571967,0,0,0
"1951",137.0676,697.677858,3.56,11.54,12.42,3.53,0.1,0.82,1.54,3.35,27.54,12.52,9.96,4.52,1.82,0.55,31.49,1.81,7.74,0.19,0.05,0.48,17.88,11.66,4.43,1.93,5.595408895,11.2,4.167969638,69.33153535,26.3,34899.3292929579,2.84,2.05,4.21,3.92,1.07,3.55,5.3,1.5,68,41.6336241078509,0.0778741865509761,5.30125591571967,0,0,0
"1952",173.9371,540.4425719,4.15,11.73,14.1,1.87,0.04,3.53,2.76,4.9,25.81,15.75,11.84,4.27,1.48,0.38,30.88,0.76,9.49,0.13,0.05,0.7,20.41,12.48,3.46,1.74,4.433520382,14.9,5.675646584,46.43989983,41.9,40448.1897525718,3.43,1.54,3.74,4.78,3.68,3.14,6.3,2.2,21,60.4466690703939,0.0186500888099467,8.69877238574706,0,0,0
"1953",1166.639,192.2026017,3.22,12.53,12.61,1.93,0.08,1.13,2.18,3.45,30.38,15.1,7.81,3.06,0.79,0.52,32.11,1.55,7.46,0.15,0.62,0.65,22.28,9.63,2.06,1.61,5.033925253,7.6,7.667691959,89.32139914,26.4,3558.19526567388,3.85,0.97,3.83,6.41,11.41,4.59,6.2,3.2,57,39.2369270662294,0.0352378042570527,13.8194079765623,0,0,0
"1954",37.61535,536.6425852,3.17,9.64,13.11,2.48,0,0.45,2.24,7.27,28.42,15.16,17.3,3.11,0.82,0.04,26.96,0.43,12.36,0,0.13,0.74,16.19,20.79,5.39,3.12,4.204035874,21.9,7.065273375,18.91940812,33.5,27887.1969797339,4.03,1.45,4.41,3.57,2.25,3.78,7,4.1,0,30.7960786326541,0.0186500888099467,8.69877238574706,1,0,0
"1955",254.4974,761.9408769,3.07,10.07,8.24,0.63,0.21,2.05,6.45,4.2,32.85,19.18,12.72,6.56,2.41,1.13,40.71,0.57,12.8,0.27,0.38,0.85,20.54,14.45,3.01,1.48,3.338258861,8.9,10.18631149,48.54814032,29.3,39008.1552301112,2.45,1.68,4.77,6.92,8.07,3.72,9.6,10.3,14,97.0000707292182,0.0438979963570128,0.278167405317031,0,0,0
"1956",359.5628,397.5327268,3.64,11.68,12.97,1.23,0.01,2.59,2.97,3.63,34.84,12.96,8.45,3.82,0.81,1.02,20.34,8.77,7.13,0.2,1.85,1.12,23.47,15.26,2.39,0.91,4.99050985,5.8,8.919757209,84.09877355,22.9,27907.8988338288,3.71,1.64,3.44,4.1,0.47,3.18,4.4,7.9,13,38.3900428352057,0.0469461305007587,12.0394895256441,0,0,0
"1957",37.86607,336.5017722,3.15,10.27,11.81,2.75,0,1.23,3.59,1.72,33.18,8.33,9.38,2.25,4.13,2.1,38.34,1.49,13.23,0.17,0.38,1.41,18.2,13.8,4.33,4.33,6.342913776,15.7,2.357325589,54.86153378,37.2,42049.2765704442,2.48,1.51,4.7,8.36,5.56,4,7.9,5.7,0,23.5737859500236,0.0438979963570128,0.278167405317031,0,0,0
"1958",174.0083,226.8799886,3.32,11.45,12.79,1.77,0.15,0.52,2.54,4.34,25.16,16.58,13.18,6.11,2.81,0.9,34.4,0.97,10.95,0.08,0.37,1.19,10.46,6.27,13.83,3.95,4.420073114,11.5,12.46798564,68.80057057,39.2,17539.4084672336,3.11,1.37,6.42,7.23,5.66,3.07,6.8,6.1,10,160.707111289675,0.0709382151029748,41.6171224732461,0,0,0
"1959",67.7382,871.295589,3.98,12.88,14.58,1.66,0.07,4.66,2.71,4.39,26.1,12.01,11.63,4.19,3.2,1.65,32.09,0.81,9.88,0.34,0.27,0.62,19.1,22.11,2.76,2.07,5.70299266,17.2,3.163278517,60.19878584,30.6,5881.07173935183,3.84,1.44,4.7,6.08,10.36,3.95,7.4,2,0,60.2600697748176,0.0352378042570527,13.8194079765623,0,0,0
"1960",54.45816,247.1438663,3.28,9.82,12.76,2.45,0.08,0.43,0.71,2.26,23.12,8.03,18.88,2.48,6.01,0.72,35.41,0.71,10.71,0.1,0.08,0.23,18.66,16.15,7.74,8.14,6.360832691,16.8,1.098489156,20.67196908,34.3,26685.1798559985,2.97,1.42,6.19,7.49,5.95,3.16,6.7,0.7,0,81.7054148406744,0.0709382151029748,41.6171224732461,0,0,0
"1961",100.1824,392.3344695,3.96,12.86,13.95,1.91,0.04,1.83,2.32,4.63,24.4,13.43,9.9,8.26,0.72,2.38,34.83,0.42,10.57,0.1,0.01,0.47,14.57,16.09,11.45,3.12,4.73386445,9.3,4.3331501,51.77630245,29.2,23315.0816277119,3.65,1.42,3.31,3.66,0.13,2.81,8.6,1.3,6,70.9040263357812,0.0335004875330826,186.730466242633,0,0,0
"1962",271.8903,652.365994,3.58,11.8,11.34,1.13,0.03,3.22,2.35,3.92,28.2,14.9,12.31,4.44,1.58,0.71,33.98,1.53,8.78,0.14,0.24,0.48,18.93,11.06,3.43,1.68,4.018733948,9.4,3.156236291,71.97231011,35.9,38992.1411524408,3.28,1.62,5.31,5.42,6.1,3.21,9.2,3.7,71,54.7742085403503,0.0438202247191011,17.8962909936916,0,0,0
"1963",86.0712,237.6869453,3.29,9.39,12.7,4.21,0.02,2.96,0.96,2.07,26.65,12.41,5.77,4.19,0.83,1.04,33.21,1.59,9.86,0.13,0.19,2.67,15.05,19.49,1.52,3.18,7.383124287,15.2,0.106059165,67.31350561,33.3,8087.22563776977,3.27,3.53,4.51,4.17,1.21,3.33,5.2,1.6,6,86.8558193398958,0,0,0,0,0
"1964",182.7363,782.3186702,4.3,12.25,14.66,1.66,0.06,5.67,1.97,5.01,26.49,14.57,11.76,8.11,1.36,1.46,31.82,0.45,9.52,0.18,0.04,0.95,23.78,17.49,2.72,1.54,6.236711552,11.4,8.416801054,61.30636605,32.2,16498.2629628118,3.67,2.31,4.45,3.98,0.55,3.33,5.4,1,12,84.2225424070942,0.0561221175706398,896.972717079855,0,0,0
"1965",95.3951,473.7036063,4.03,12.04,13.25,1.64,0.13,0.73,1.66,6.03,31.64,16.02,11.02,4.69,1.96,0,31.37,0.43,8.19,0,0,0.55,15.33,14.24,3.34,2.41,4.821600772,19.3,6.016219008,39.09174725,38.7,16410.6467080038,3.88,2.08,3.87,4.49,1.5,3.35,9.6,3.2,0,80.3051596065047,0.0778741865509761,5.30125591571967,1,0,0
"1966",140.8691,947.2768399,4.35,12.16,12.63,1.49,0.01,5.06,2.24,6.18,25.21,17.26,11.85,6.22,2.62,1.37,29.89,0.31,9.44,0.04,0.04,0.88,22.06,16.12,4.67,2.29,5.789489215,16.5,5.94140171,44.83557927,39,25822.517413061,3.27,1.55,4.87,5.16,3.99,2.7,8.1,2.5,25,66.6028708133971,0.0195227765726681,3.77461758405602,1,0,0
"1967",161.3593,565.6320014,3.81,11.74,14.44,2.36,0.06,2.72,1.96,4.45,27.01,16.55,9.14,4.55,1.49,2.95,33.12,0.42,10.16,0,0.1,0.47,16.98,16.66,3.75,2.16,5.186343498,14.3,11.60278404,65.39944256,36.3,18984.0930443308,3.28,1.75,3.76,3.53,0.76,2.76,6.1,1.6,9,150.532908471597,0.0561221175706398,896.972717079855,0,0,0
"1968",272.944,511.4785582,4.03,12.06,14.04,1.89,0.02,3.38,2.05,5.19,22.66,19.61,10.2,7.21,2.66,0.59,33.7,0.47,10.17,0.32,0.07,1.03,20.78,14.24,5.84,1.82,4.495841192,14,10.50073341,79.28453781,37.5,47223.3417493193,2.57,2.75,3.65,2.98,0.07,3.36,7.7,3.1,20,71.7864985079669,0.0792079207920792,49.9791753436068,1,0,0
"1969",117.6646,565.43748,4.4,11.41,14.18,2.53,0.02,1.25,1.79,5.07,30.67,10.33,10.64,5.93,2.46,0.56,33.41,0.57,12.17,0.11,0.11,0.78,20.28,10.32,6.49,2.35,5.018899622,13.2,10.14702212,56.88246571,28.5,29030.154989792,2.89,3.01,3.96,3.89,0.77,2.84,8.4,1.9,18,101.44862671381,0.0664130058803182,169.926606167974,0,0,0
"1970",67.21037,945.7021855,4.32,12.34,13.33,1.56,0,4.87,2.97,5.65,27.8,16.08,8.85,7.51,1.7,2.65,31.58,0.3,10.3,0,0.03,0.63,17.93,15.32,6.4,2.6,7.392726815,15.1,2.322316061,47.41372515,35.3,50528.8448217454,3.17,1.83,5.98,7.51,7.57,3.11,8.5,1.6,8,51.9431458657978,0.032182103610675,86.8055555555556,0,0,0
"1971",110.4905,319.1404933,3.42,12.28,12.61,2.07,0.05,1.85,2.45,4.44,27.47,16.09,10.51,5.89,2.84,2.13,30.27,0.77,7.97,0,0.21,0.32,21.7,12.37,3.8,2.38,4.747955572,18.5,7.748698361,66.25826258,39.5,30579.0905056678,4.03,2.11,4.84,4.05,1.94,2.91,12.5,7.4,8,66.0483014099876,0.0195227765726681,3.77461758405602,0,0,0
"1972",154.6698,395.1255496,3.87,11.76,14.27,1.89,0.01,0.84,1.72,4.88,25.44,19.69,14.09,5.73,4.31,1.16,34.56,0.52,9.27,0.28,0.08,0.53,13.73,11.84,8.7,1.58,4.868697099,9.6,2.229756444,69.22505571,28.4,37983.566587762,2.79,2.83,3.85,5.08,0.12,2.95,6.2,3.5,10,127.376365315416,0.0792079207920792,49.9791753436068,0,0,0
"1973",102.2352,449.0136757,3.85,11.52,15.45,2.12,0.03,0.59,1.34,5.73,29.73,18.16,15.98,2.6,0.21,0.49,29.13,0.21,6.79,0.11,0,0.43,21.49,19.02,5.67,2.29,5.034550839,13.5,6.126634473,56.39332504,32.8,34078.9440516061,2.45,2.38,3.62,3.24,0.62,2.74,6.3,1.2,0,114.057599087539,0.0721739978542865,17.1511311500823,0,0,1
"1974",135.0821,533.7422104,4.15,11.79,14.58,2.7,0.14,2.51,1.2,4.07,27.81,13.05,12.27,4.58,1.04,1.34,32.26,0.5,9.3,0,0.06,0.71,18.21,12.54,5.43,2.38,5.55278263,14.7,3.414957493,48.78585099,30.5,35270.1615022138,1.98,3.32,4.84,3.86,0.63,2.65,4.4,1.4,10,100.302299987462,0.0721739978542865,17.1511311500823,0,0,1
"1975",27.0101,527.7285053,3.77,11.41,12.96,2.46,0,0.8,4.11,5.13,28.66,17.54,5.59,7.13,4.69,1.29,31.21,0.37,8.45,0,0.25,1.89,19.88,12.17,2.03,0.54,7.58873929,13,0.650345309,97.04599099,31.1,26614.7142444296,5.98,4.73,6.37,4.52,0.66,5,6.9,2,0,7.00721743395698,0.0299363057324841,0,1,0,0
"1976",88.55688,378.4347665,2.97,9.49,12.05,4.07,0.04,2.2,1.39,2.75,30.58,14.68,10.01,8.76,0.82,0,30.12,1.97,9.47,0,0.96,0.31,13.47,14.55,2.89,2.94,6.36036036,9.7,2.40526205,89.71592626,26.8,28531.5623645496,4.31,3.71,4.6,5.57,1.52,3.94,5.8,3.8,4,61.0731423585866,0.0541895440439246,17.6878970564391,0,0,0
"1977",10.54058,390.775531,1.51,9.93,15.85,2.45,0,4.95,1.92,2.82,23.04,11.74,11.74,3.91,2.17,1.74,26.54,0.15,19.54,0,0,0,6.93,8.69,12.75,7.58,6.818181818,12.9,6.144412949,59.22396188,43.3,27407.647739822,2.58,1.43,5.35,7.99,6.24,3.25,5.3,17,0,74.7011952191235,0.0438202247191011,17.8962909936916,0,0,0
"1978",358.3029,632.688102,5.36,14.12,16.3,1.13,0.04,1.72,2.26,4.64,25.78,16.85,21.12,6.83,4.31,3.35,30.02,0.8,8.25,0.07,0.05,0.79,19.03,17.07,7.1,2.07,4.598183508,9,3.815283337,65.00804801,32.1,46210.4044822161,3.4,3.86,2.96,4.38,0.49,3.1,5.3,1,14,87.5514364689255,0.0690515391907399,135.179229012259,0,0,1
"1979",176.2375,252.398093,4.26,11.1,13.76,1.73,0.06,1.83,2.05,5.43,26.78,15.37,13.79,4.95,3.14,1.34,30.05,0.38,12.28,0.18,0,0.54,16.44,10.7,6.4,1.92,4.017230078,9.8,5.090544701,74.78314473,34.3,39846.0898181558,3.91,1.36,3.95,3.17,0.38,3.54,9.3,1.8,20,80.8352980801617,0.0335004875330826,186.730466242633,1,0,0
"1980",1253.63,834.8219436,4.13,15.17,14.44,1.12,0.04,3.77,3.08,3.82,29.65,15.54,10.58,4.68,1.81,1.04,25.49,2.6,8.42,0.11,0.27,0.67,23.95,17.77,2.9,1.54,4.482411765,8.5,4.909421289,90.05619356,25.1,15152.775562468,3.22,1.98,4.37,5.81,1.9,3.43,4.3,2.1,175,61.8838041629451,0.0581553601340034,165.963022273985,0,0,0
"1981",46.68402,429.1189735,3.67,10.2,12.56,2.8,0.05,0.9,2.06,3.43,24.99,13.2,10.62,4.16,1.03,0,30.91,0.76,11.81,0.26,0,1.03,17.64,24.27,7.32,2.53,6.933911159,7.1,4.255596143,38.23192829,41,54182.8309575701,3.96,1.22,4.14,2.6,0.72,3.5,9,4.9,0,65.8861689726826,0.0335004875330826,186.730466242633,1,0,0
"1982",35.08126,346.5097877,3.96,10.4,11.2,0.85,0,2.08,3.41,1.77,33.67,4.83,20.64,0,2.95,0,32.9,0.24,11.1,0,1.98,0.38,12.45,8.08,7.23,1.98,4.379562044,17.5,12.94529944,67.98457817,42.2,34702.5204690352,2.61,1.33,5.86,8.23,6.75,3.12,7.5,1.3,0,51.8134715025907,0.0438202247191011,17.8962909936916,0,0,0
"1983",173.2195,312.4186089,2.42,9.2,10.37,1.5,0.14,1.13,1.54,3.03,38.89,13.17,8.76,4.17,0.87,0.85,27.62,4.48,8.89,0.09,0.3,0.36,19.77,9.76,1.18,2.25,5.019356561,7,2.632399014,92.00845749,16.7,36634.4437950224,2.46,3.01,5.04,3.35,0.85,3.23,7.4,10.8,10,87.2243088808587,0,2.96538408313619,0,0,0
"1984",223.8639,553.9169324,3.95,11.71,12.68,1.64,0.04,2.3,3.08,4.42,24.68,18.68,14.34,5.81,2.61,0.55,34.04,0.63,13.74,0.01,0.1,0.43,21.33,11.35,4.16,1.65,5.05710724,16.7,8.649450888,45.16281611,38.1,27643.4606445669,3.37,2.3,5.84,6.49,7.08,3.16,7.8,2.5,16,123.445761018752,0.0671665104654795,1.56423532356208,1,0,0
"1985",90.73077,754.5400705,3.88,11.72,14.27,1.93,0.25,1.9,1.57,4.96,25.91,14.02,8.29,7.45,2.01,0,31.55,0.42,11.14,0.07,0,0.61,19.62,12.42,5.1,2.65,5.293354279,14,6.024624897,73.99480819,42.6,19224.851130309,1.89,3.89,4.83,3.76,0.69,3.11,5.8,1.3,8,92.08910717418,0,4.1783062340329,1,0,0
"1986",221.2778,367.5742127,4.15,11.66,13.3,1.96,0,5.56,2.42,4.47,24.67,17.3,13.61,6.72,2.36,0.77,28.81,0.36,10.15,0.15,0.13,2.96,15.98,9.59,3.73,1.83,4.454804455,14.3,1.108657917,65.67939533,32.3,33515.3091111974,3.25,2.05,4.19,5.36,5.27,3.16,8,1.9,14,56.2340313688097,0.0581553601340034,165.963022273985,0,0,0
"1987",112.4523,334.9421418,4.1,11.81,15.2,2.07,0.07,2.55,1.44,4.8,26,14.64,12.28,4.58,0.86,0.67,35.05,0.41,10.8,0.19,0.47,0.33,16.34,19.79,5.01,1.86,5.321078728,11,0.913846034,32.96099568,38.6,35510.7122725462,2.04,2.47,3.99,3.71,0.22,2.74,5.3,0.9,0,122.122813072451,0.0721739978542865,17.1511311500823,1,0,1
"1988",56.51772,312.5922004,3.53,11.13,13.64,2.08,0.03,0.82,1.5,3.7,22.93,16.26,6.51,6.98,0,1.99,31.6,0.77,7.79,0,0.27,2.09,15.88,13.93,10.01,2.74,6.04719764,18.1,0.478037525,100,29.9,13571.0896256734,2.88,4.31,6.66,3.63,1.16,3.58,7.8,0.8,0,110.68681166639,0,0,0,0,0
"1989",2.380492,987.6107658,3.91,9.66,12.89,4.04,0,0,0.3,2.29,19.79,14.24,15.62,1.74,0,0,33.33,2.43,9.7,0,1.82,0.33,6.72,4.23,1.16,2.16,12.86031042,12.5,6.882044847,42.12548015,30.2,77566.8277936467,0.38,4.14,3.47,2.44,3,0.84,1.3,2.9,0,631.768953068592,0,0,1,0,0
"1990",7.264905,1491.554142,3.43,10.26,13.03,3.39,0.19,0.12,1.02,4.21,23.66,12.62,6.62,3.41,0.38,0,36,1.31,9.98,0,0.34,0.41,9.52,8.17,1.87,1.34,7.005800982,8.8,6.387813182,63.88939093,36,44109.8293043609,0.94,2.43,4.5,3.25,5.45,0.32,2.6,5.3,0,364.858377340374,0.110256115768922,30.0638857572341,0,0,1
"1991",4.958797,1388.643147,4.84,9.15,10.53,1.18,0,0.16,2.48,9.5,16.65,13.11,7.69,12.36,7.57,9.46,39.03,0.49,9.72,0.04,0.31,2.42,13.11,13.02,0.84,1.63,8.476710029,11.3,17.28838639,62.5975976,38,78361.9204556912,0.14,1.24,2.34,2.44,6.27,0.28,5.8,0.2,0,219.555035128806,0,2.50852899859522,0,0,0
"1992",0.8234393,1148.840016,2.22,15.22,11.73,4.02,0,2.11,3.91,2.34,51.46,2.91,0,0,0,0,30.51,3.21,3.68,0,1.23,1.84,16.36,14.93,5.73,2.86,15.87301587,2.5,26.31578941,67.04980843,29.5,52518.3912191647,0.14,3.11,3.3,2.17,6.24,0.58,3.7,3.3,0,107.758620689655,0.242268041237113,1.42619104779879,0,0,0
"1993",3.949237,1668.423384,3.23,10.59,11.79,3.35,0,0.59,1.56,3.26,19.55,10.23,11.88,3.61,1.2,0,38.27,0.78,9.14,0,0.31,0.78,12.54,8.45,2.12,1.43,10.29716655,9.4,12.08414511,56.46290247,33.8,43291.5247172298,0.01,0.78,2.35,2.78,5.85,0.67,3.8,4.5,0,429.799426934097,0.204065040650407,1.15569526627219,0,0,0
"1994",2.749807,1161.899734,3.79,11.14,9.58,3.04,0,1.38,1.06,2.22,7.04,12.68,9.86,8.73,0.85,2.54,35.25,0,5.95,0,0.6,0.95,4.64,4.29,4.4,2.02,13.08641975,10,4.028110656,73.84957157,23.2,61774.3749022794,0.62,4.04,3.81,1.86,3.56,0.72,2.5,2.4,0,231.481481481481,0,0,0,0,0
"1995",2.005288,1103.582367,2.49,8.68,12.07,1.72,0,2.17,1.49,3.65,20.77,12.57,7.1,7.1,1.09,0,41.3,0.21,11.67,0,0,0,10.99,13.5,4.05,4.44,13.50364964,6.1,31.4317084,44.46138211,37.8,131363.076238768,0,0.84,3.53,2.62,7.24,1.09,1.8,0.2,0,709.219858156028,0.204065040650407,1.15569526627219,0,0,0
"1996",57.41852,1632.522035,3.54,12.35,12.15,2.78,0.05,0.3,1.81,3.69,26.61,13.88,7.43,2.02,0.95,0.4,35.56,1.17,8.06,0.07,0.3,0.49,13.55,4.41,2.22,1.9,5.118990227,8.8,4.463453964,85.29787967,30.7,31616.5732894443,0.69,3,3.08,3.32,5.88,0.77,1.9,3.4,72,363.917762951499,0.11977886977887,30.0679535750797,0,0,1
"1997",98.69975,1764.969042,3.19,12.67,10.76,1.7,0.03,0.64,2.67,3.72,30.52,13.6,5.29,3.21,1.18,0.61,35.41,1.65,8.21,0.09,0.54,0.55,17.2,4.55,1.29,0.79,5.210558625,7.2,2.679361459,86.71433722,31.2,16122.4850368922,1.24,2.87,4.97,4.05,4.78,0.45,2.9,2.9,111,388.076274028023,0.110256115768922,30.0638857572341,1,0,1
"1998",2.568232,1488.962105,3.27,8.37,11.72,4.76,0,1.18,2.33,2.99,18.81,13.43,8.96,0,2.69,0,40.49,0.76,6.77,0,0.43,0.48,9.09,8.17,1.4,2.1,9.665871122,10.2,8.127996739,66.4162284,34.8,38583.7731258968,0.27,1.33,2.7,2.45,5.62,0.6,1.3,2.6,0,53.1632110579479,0.0942760942760943,48.1788398535363,1,0,0
"1999",4.392514,1131.470484,4.67,10.38,12.39,5.03,0,0.06,0.24,1.84,24.63,13.46,4.6,3.45,0.82,3.12,35.22,0.77,9.15,0,0.12,0.72,9.75,8.54,1.4,0.76,9.367296631,12.3,3.209780874,71.86613727,35.7,14243.6608498885,1.59,3.55,3.94,2.61,5.15,1.08,2.7,4.8,0,923.645320197044,0,0,0,0,0
"2000",1.87905,1260.74367,3.38,10.51,13.47,6.5,0,0,2.45,0.89,24.09,9.85,10.22,0,0,4.01,39.02,0.11,9.08,0,0,0.26,10.45,5.57,4.11,0.17,13.05220884,10.5,9.866080857,54.85272815,34.8,32553.744133232,0,0.77,3.19,2.58,6,1.12,0.7,4.4,0,795.053003533569,0.101818181818182,0.520285610786041,0,0,0
"2001",2.184245,2008.474208,4.56,10.05,12.54,2.1,0.21,1.37,1.71,5.95,22.34,13.9,15.53,10.08,0.54,0.54,34.19,0.83,7.98,0,0.1,0.87,10.78,12.33,5.56,2.03,17.84313726,12.2,12.91364521,37.07579186,33,95409.3839082386,0.09,3,2.54,3.53,6.67,0.49,3.4,2.9,0,316.455696202532,0.242268041237113,1.42619104779879,0,0,0
"2002",3.670436,630.170444,4.45,11.02,12.67,5.1,0,0,4.28,2.47,30.58,1.53,0.92,3.36,0,0,34.69,0.49,12.19,0,0,1.19,15.83,6.1,1.27,1.44,10.91234347,11.8,9.825741098,70.06289308,31.4,28513.5423764529,0.39,1.58,3.26,3.2,7.34,0.27,1.2,4.2,0,218.627022299956,0,2.50852899859522,1,0,0
"2003",2.220285,1509.71619,3.04,8.05,13.39,5.58,0,0.15,2.63,3.73,37.79,10.31,9.16,1.53,0,1.53,34.57,0.4,5.4,0,0,0,8.55,7.22,4.48,1.54,13.75186846,8.7,15.36854796,2.845070423,26.7,38067.008875423,1.17,3.51,4.32,2.95,4.51,0.6,1.4,1.6,0,339.401419315026,0.11977886977887,30.0679535750797,0,0,1
"2004",5.177425,635.4509874,3.68,10.82,12.46,5.08,0,0,1.7,3.68,15.77,3.27,2.38,6.25,0,0,39.78,0.6,5.6,0,0.34,0.96,6.73,5.2,3.11,1.02,7.891156463,9.1,4.761279806,69.03978463,36.1,24475.5300262555,0.37,1.69,3.49,3.22,7.61,0.24,1.2,2.8,0,436.13707165109,0,138.026224982747,0,0,0
"2005",1.879166,1001.50827,5.31,9.03,12.38,4.14,0,0,1.65,2.92,32.85,3.97,13.72,1.81,2.17,0,39.38,0.39,9.03,0.2,0,0,13,8.33,3.27,2.18,10.83333333,12.4,36.37501124,38.75,32.9,36647.6057228306,0.15,3.38,3.7,1.93,6.67,0.62,1.6,5.2,0,340.715502555366,0.242268041237113,1.42619104779879,1,0,0
"2006",49.02231,1436.08076,2.8,9.85,9.74,1.78,0.16,1.72,2.38,4.6,29.89,12.82,8.68,2.17,1.47,0.86,37.08,2.13,7.9,0.26,1.05,0.6,9.29,5.29,1.57,0.71,5.170348683,8.9,8.791677983,82.29461121,30.9,30994.2276141547,1.07,1.92,3.67,3.07,6.87,0.91,3.8,6.3,26,309.570776518697,0.0942760942760943,48.1788398535363,1,0,0
"2007",1.434469,1659.150606,4.08,8.7,10.25,4.71,0.04,0,0.8,1.74,29.8,1.32,5.96,1.32,4.64,0,36.42,0.28,6.43,0,0,0.98,8.04,6.34,6.07,2.5,23.70517928,13.2,16.35964266,31.53717627,28.4,58004.5180250865,0.55,3.9,3.18,2.95,5.3,0.73,2.4,2.2,0,351.802990325418,0,0,0,0,0
"2008",3.196877,708.8167266,3.44,9,11.3,6.49,0,0.26,1.54,5.68,16.96,11.42,5.88,4.5,0,0,33.83,0.83,9.97,0,0.17,0.17,13.88,11.27,5.55,0.78,8.482142857,12.3,6.32286129,44.4214876,30.4,38283.3183881482,0.56,2,3.9,3.59,6.46,0.34,1.3,4.3,0,268.937696100403,0.110256115768922,30.0638857572341,0,0,1
"2009",2.275174,1132.221289,2.21,10.05,11.65,4.43,0.19,1.59,2.48,4.08,26.19,19.52,10.48,0,5.24,2.38,36.95,0.37,4.13,0,0,0,9.31,14.75,3.6,1.67,12.83783784,7.2,26.27809124,35.93056116,32.4,88403.1145757013,0.33,3.99,4.59,2.65,4.19,0.71,1.8,6.5,0,600.240096038415,0,0,1,0,0
