"","case_ind1","case_ind2"
"161",109.064469219583,109.064469219583
"162",64.4911647104347,167.67702824713
"163",12.8303823453939,68.4287058421008
"164",133.907221425155,162.60162601626
"165",73.1076369362276,39.3656506579687
"166",158.611681283822,74.6407911923866
"167",119.007140428426,161.509690581435
"168",20.0360649168503,5.00901622921258
"169",82.7194406292921,99.8876264202772
"170",24.8077400148846,37.211610022327
"171",60.9832334382041,81.396031241787
"172",66.8225860340795,116.939525559639
"173",59.6224997345574,83.3081503140391
"174",38.9067211360763,77.8134422721525
"175",203.01992132978,228.397411496003
"176",100.135339169346,142.379935381414
"177",176.397953783736,152.878226612571
"178",166.265336543974,355.463822956083
"179",100.024005761383,12.0028806913659
"180",327.842635534943,391.811930273469
"181",54.2888165038002,87.8961791013908
"182",108.794197642792,157.147174372922
"183",90.3059112744422,101.594150183747
"184",142.216804439196,180.310591342552
"185",253.164556962025,110.759493670886
"186",70.2872405229371,103.087952766974
"187",40.8656823402215,40.0878582254003
"188",0,0
"189",120.748641577782,100.623867981485
"190",128.201618716524,86.6843685271869
"191",163.380895327306,141.596775950332
"192",106.743398152875,162.43560588481
"193",48.1133498508053,43.8655045486621
"194",53.9335538616425,32.3601323169855
"195",76.2278122617881,83.4876039057679
"196",167.750807976371,124.511936230671
"197",109.181840594513,63.3959074419751
"198",129.833724309889,115.817583617345
"199",249.42747565047,229.009739811826
"200",415.76584067853,171.849880813792
"201",179.515264351779,159.630838411823
"202",206.616973976723,192.232247940369
"203",79.2097660982201,62.1253067437021
"204",163.542995453505,147.188695908154
"205",77.9451797854132,62.2664944202706
"206",233.272102054956,187.507547973329
"207",50.6131532380827,37.4769149930842
"208",133.697610881823,273.208161367203
"209",165.996149811525,162.537896690452
"210",144.050705848459,113.439930855661
"211",192.285940504468,180.975002827734
"212",124.619219052894,117.695929105511
"213",57.3652090374394,52.9879440908075
"214",91.4740387966082,53.722848182135
"215",144.353666482883,116.2848980001
"216",41.9121249793746,44.9980665631302
"217",105.440477595154,95.6495761041752
"218",334.98165576647,74.4403679481044
"219",97.8731017354059,84.5966842956982
"220",81.3758248725241,77.4455593798685
"221",73.239077824481,71.6469239587314
"222",107.793962162026,97.2439148014871
"223",96.1259072650097,106.969652490916
"224",60.5751920766741,40.1565880058851
"225",78.856075197993,93.1577593853162
"226",74.8822899852001,88.6578055956851
"227",39.1352160850956,38.0916103228264
"228",70.3249055429015,79.0595275689307
"229",50.6781640914344,54.5685042212784
"230",63.6865742113296,72.8369440692793
"231",193.247445579742,158.818302976455
"232",166.389351081531,99.8336106489185
"233",82.6844897677944,57.4197845609683
"234",51.6036216359912,56.7416445694449
"235",77.0730838943552,56.0347617814604
"236",137.471397958813,114.044964224748
"237",98.9986697053758,69.0928215652102
"238",159.793497633827,113.699219470223
"239",154.660154660155,219.78021978022
"240",176.964574909641,145.432705198468
"241",207.423179999266,222.108006901869
"242",64.3021444292357,54.3731368335449
"243",63.0385487528345,71.2018140589569
"244",127.116489551025,109.320181013881
"245",311.738410308047,350.584920210042
"246",505.14384278938,548.265878149449
"247",266.680881524239,299.42582128878
"248",591.631620215268,470.454059448286
"249",586.428371963139,474.727729684446
"250",412.408104715797,645.50833781603
"251",233.908447681762,223.791830678488
"252",231.320513730221,289.505428226779
"253",496.168205934368,442.130084495972
"254",873.839432004369,600.764609503004
"255",164.948453608247,350.515463917526
"256",316.879951249238,219.378427787934
"257",257.267815796244,205.814252636995
"258",428.972116812407,197.987130836496
"259",394.632991318074,374.90134175217
"260",314.485591425454,388.29343431102
"261",259.209500406347,297.712768371216
"262",145.985401459854,389.294403892944
"263",274.238653126548,302.716187199918
"264",409.962450341938,282.982930324523
"265",350.081829198379,339.254556130388
"266",187.062740843279,175.838976392682
"267",671.000648006856,539.308932042894
"268",218.11158655367,234.761325985248
"269",272.304981579369,336.376741950985
"270",120.75759501716,241.515190034321
"271",160.348184629481,229.068835184973
"272",365.853658536585,0
"273",391.47455415398,478.468899521531
"274",71.8390804597701,143.67816091954
"275",296.973138599474,343.809456818802
"276",640.113798008535,497.866287339972
"277",479.075665774271,479.075665774271
"278",393.091549421035,384.198075452233
"279",159.960625076904,258.397932816537
"280",311.012359238888,317.736950789999
"281",461.877843650903,558.389631876465
"282",87.7039115944571,228.030170145588
"283",334.686956133696,240.974608416261
"284",545.360223072434,481.810518124635
"285",910.273081924577,390.117035110533
"286",429.11992772717,240.90943310999
"287",462.131917656495,336.095940113814
"288",558.959726834744,460.732494503952
"289",326.819870648135,368.102380624742
"290",596.345333187438,634.642739905898
"291",222.132471728595,181.744749596123
"292",233.483682674449,249.40302467498
"293",234.466588511137,281.359906213365
"294",174.480778972252,309.562672370124
"295",369.700953006901,279.329608938547
"296",517.147199924001,439.961050681613
"297",759.013282732448,600.885515496521
"298",585.781485754859,754.415549835804
"299",460.254310008581,315.937280599111
"300",468.933177022274,278.429073856975
"301",824.175824175824,0
"302",171.170069690671,330.113705832009
"303",133.451957295374,177.935943060498
"304",348.263519396343,374.060817129406
"305",263.904206711832,322.987238065228
"306",387.123064384678,264.873675631622
"307",365.802546749997,359.330892595195
"308",279.469008883122,289.450044914662
"309",38.692634194536,93.9223942365996
"310",70.7621226393935,103.39568474409
"311",104.251579023251,168.022491723645
"312",60.331453618656,92.3440616612081
"313",59.43209590562,119.332161070339
"314",103.692978288576,220.58324472297
"315",61.039934713809,96.2042449293728
"316",133.582230138206,243.188162559299
"317",191.386501167126,123.903399599527
"318",147.471244002269,110.424463045389
"319",119.11623439001,91.3651403564948
"320",51.0096365705088,73.3971992875654
"321",0,0
"322",0,0
"323",0,0
"324",0,0
"325",0,0
"326",0,0
"327",0,0
"328",0,0
"329",0,0
"330",0,0
"331",0,0
"332",0,0
"333",0,0
"334",0,0
"335",0,0
"336",0,0
"337",0,0
"338",0,0
"339",0,0
"340",0,0
"341",0,0
"342",0,0
"343",0,0
"344",0,0
"345",0,0
"346",0,0
"347",0,0
"348",0,0
"349",0,0
"350",0,0
"351",0,0
"352",0,0
"353",0,0
"354",0,0
"355",0,0
"356",0,0
"357",0,0
"358",0,0
"359",0,0
"360",0,0
"361",0,0
"362",0,0
"363",0,0
"364",0,0
"365",0,0
"366",0,0
"367",0,0
"368",0,0
"369",0,0
"370",0,0
"371",0,0
"372",0,0
"373",0,0
"374",0,0
"375",0,0
"376",0,0
"377",0,0
"378",0,0
"379",0,0
"380",0,0
"381",0,0
"382",0,0
"383",0,0
"384",0,0
"385",0,0
"386",0,0
"387",0,0
"388",43.5113673447188,21.7556836723594
"389",61.2369871402327,36.7421922841396
"390",35.8294518093873,98.5309924758151
"391",0,32.916392363397
"392",46.7810202717755,35.6426821118289
"393",31.1947592804409,103.982530934803
"394",48.0538202787122,87.6982220086497
"395",43.6243479552247,83.535985446175
"396",17.9640718562874,23.9520958083832
"397",15.4663092230757,41.2434912615353
"398",66.5974575441208,94.0199400622882
"399",38.8409850073798,46.6091820088557
"400",31.3988173112146,10.4662724370715
"401",6.46956071682733,58.226046451446
"402",42.9000429000429,12.6176596764832
"403",11.3053964425686,26.3792583659934
"404",4.46767636152437,26.8060581691462
"405",112.287455887071,80.2053256336221
"406",16.1576991436419,0
"407",102.440273661874,25.6100684154685
"408",9.25668795704897,9.25668795704897
"409",30.0020001333422,37.5025001666778
"410",56.2296537437112,82.8647528854691
"411",0,0
"412",31.0956016998929,34.5506685554365
"413",430.915925552397,119.189511323004
"414",64.544757755456,76.6468998346041
"415",28.9829309858447,54.8743493331994
"416",31.1693978851564,44.4163919863478
"417",0,0
"418",36.6117376546589,44.1393846490748
"419",30.2206104563312,15.1103052281656
"420",47.4911891346474,67.6190338371434
"421",30.0418274674739,50.8400157141867
"422",37.280701754386,26.3157894736842
"423",32.5433592403997,40.8387253212859
"424",17.3711638679792,5.79038795599305
"425",37.034792504158,60.6023877340767
"426",40.3095775556272,56.4334085778781
"427",31.2891113892365,22.3493652780261
"428",68.2551501613304,62.0501365103003
"429",38.3024360349318,122.567795311782
"430",37.9298219273881,51.4950012972526
"431",22.7238297227693,41.6603544917437
"432",48.5319097306479,58.2382916767775
"433",7.46825989544436,37.3412994772218
"434",21.601709945882,25.0125062531266
"435",36.2162863956595,60.8160280983716
"436",0,19.6270853778214
"437",0,99.8502246630055
"438",27.9955207166853,48.2145079009581
"439",31.2597686777118,26.0498072314265
"440",17.6631634725779,39.7421178133004
"441",28.1584381452975,112.63375258119
"442",57.2781426607607,95.4635711012677
"443",33.210686849442,46.3201685005375
"444",29.4422221771,105.585900221324
"445",50.3578271621113,95.3932823477392
"446",17.1313546618699,51.3940639856097
"447",29.9829783154454,53.5746007517362
"448",28.6907456406006,92.4479581752686
"449",0,33.6587007741501
"450",26.9661867467054,31.6559583548281
"451",43.1309628556148,94.8881182823525
"452",40.5959485243373,73.0727073438071
"453",10.9146474568871,49.1159135559921
"454",44.5393858477971,81.068090787717
"455",48.5351217790328,77.2149664666431
"456",86.0884069242471,125.219500980723
"457",11.8245240629065,23.6490481258129
"458",20.1396348012889,60.4189044038668
"459",17.0280395050517,56.7601316835055
"460",38.1606563632894,30.5285250906316
"461",16.7743017696888,58.7100561939109
"462",39.2222065901834,67.7862048678169
"463",88.6844922496088,76.6487397300191
"464",42.4808836023789,21.2404418011895
"465",27.4058950080162,72.625621771243
"466",49.2299036500457,77.3612771643575
"467",13.2318888521336,39.6956665564009
"468",32.547845332639,52.0765525322224
"469",11.5260488704472,23.0520977408944
"470",20.7404334750596,31.1106502125894
"471",59.1613015486341,80.0417609187402
"472",52.4191434711957,36.693400429837
"473",19.1883334932361,76.7533339729444
"474",23.1354898414167,60.9935641273714
"475",36.6764470525473,63.3502267271272
"476",21.1605762187678,27.6715227476194
